percent_hrmax,rpe,age,max_hr,hr,percent_ftp,weight,female,watts,activity
,10.0,,,,2.444322730435802,61.0,True,316.0998154999579,cycling
,4.86,,,,0.8142777777777778,72.0,False,146.57,running
,8.08,,,,1.0763293310463122,88.0,True,200.8,running
,2.37,,,,0.587071009751237,72.0,True,89.61051892842883,cycling
,10.0,,,,3.5422593577053387,68.0,True,228.82995450776482,cycling
,5.55,,,,0.8664275852319495,84.0,False,181.94979289870943,cycling
,8.28,,,,1.135868544600939,75.0,True,241.94,running
,0.0,,,,0.3446097219438332,94.0,False,163.5862350067376,cycling
,5.73,,,,0.8798938053097345,113.0,False,248.57,running
,8.61,,,,1.2378181818181817,88.0,False,272.32,running
,10.0,,,,1.585813953488372,86.0,False,340.95,running
,3.26,,,,0.6761561836043026,59.0,False,133.64226968939042,cycling
,0.0,,,,0.09919330918674199,63.0,True,23.809370004093676,cycling
,2.01,,,,0.5509761744602177,59.0,False,81.26898573288211,cycling
,10.0,,,,1.6797485132485865,57.0,True,202.9808103409592,cycling
,10.0,,,,3.1140252555780923,69.0,True,455.51961438596334,cycling
,5.21,,,,0.8410936205468105,85.0,True,203.04,running
,0.0,,,,0.4540794457123273,67.0,True,86.40223693014163,cycling
,10.0,,,,10.064204488235262,57.0,True,544.9766730379395,cycling
,10.0,,,,2.3019832148822275,92.0,False,709.4712268267025,cycling
,10.0,,,,3.1394174965947443,88.0,False,690.6718492508438,cycling
,10.0,,,,6.444457008903779,84.0,True,514.2676693105216,cycling
,10.0,,,,2.315616911130285,61.0,True,134.19,running
,8.55,,,,1.2195860321036325,67.0,True,173.23,running
,0.0,,,,0.4851428659318874,76.0,False,92.17714452705859,cycling
,8.43,,,,1.18342330898698,94.0,False,372.66,running
,10.0,,,,1.6341035930723464,78.0,False,643.6734053111973,cycling
,5.68,,,,0.8757460014323228,59.0,True,146.74,running
,0.0,,,,0.19214275540336515,56.0,True,22.811187921487512,cycling
,10.0,,,,2.2291929824561407,75.0,True,158.83,running
,0.0,,,,0.32477627013124727,106.0,False,173.85273740125666,cycling
,2.92,,,,0.6422572690308805,76.0,True,103.48049118625548,cycling
,8.11,,,,1.0836145481814772,77.0,True,317.9,running
,10.0,,,,2.0372276029055687,59.0,False,134.62,running
,8.25,,,,1.1284416991849198,89.0,False,251.07827806864464,cycling
,3.31,,,,0.6811276948590382,90.0,False,205.36,running
,6.8,,,,0.9602224725429455,67.0,True,136.39,running
,10.0,,,,2.3852275045164366,61.0,True,308.4576208840656,cycling
,6.97,,,,0.9727892987724008,73.0,True,150.5488718780168,cycling
,9.26,,,,1.3959446333171441,58.0,True,229.94,running
,2.25,,,,0.5745424836601307,68.0,True,175.81,running
,10.0,,,,3.257433056325023,57.0,True,176.39,running
,2.03,,,,0.5526868686868687,55.0,True,136.79,running
,0.0,,,,0.14179506648047827,57.0,True,22.953785361859822,cycling
,8.59,,,,1.232409381663113,84.0,False,346.8,running
,8.7,,,,1.2660091480846196,66.0,True,177.14,running
,10.0,,,,1.7926624737945493,45.0,True,171.02,running
,4.36,,,,0.776874536005939,60.0,False,209.29,running
,3.92,,,,0.7424307036247335,105.0,False,261.15,running
,8.28,,,,1.1358384683098592,64.0,True,206.45,running
,10.0,,,,3.3933354591836733,56.0,False,212.83,running
,7.42,,,,1.0063143767547553,81.0,False,365.98647568193695,cycling
,10.0,,,,4.88426952143071,49.0,True,507.3779178862222,cycling
,8.43,,,,1.1820422535211268,80.0,True,268.56,running
,2.03,,,,0.5526760563380282,71.0,True,176.58,running
,8.99,,,,1.3581210352791764,81.0,False,493.9350393206836,cycling
,7.37,,,,1.0029228783111706,88.0,True,250.6504857475277,cycling
,10.0,,,,2.2442155342356642,65.0,True,309.2529006176745,cycling
,10.0,,,,2.3149948258620108,90.0,False,520.8738358189524,cycling
,10.0,,,,2.721652231845437,79.0,True,204.26,running
,8.56,,,,1.224169159929637,85.0,True,98.85165966431818,cycling
,5.29,,,,0.8471063829787233,94.0,False,199.07,running
,10.0,,,,7.352672453202109,63.0,True,440.0574463241462,cycling
,8.7,,,,1.2659787735849055,80.0,True,214.71,running
,8.7,,,,1.2660144421150712,81.0,True,217.4,running
,0.0,,,,0.49204376115212606,119.0,False,146.3830189427575,cycling
,5.53,,,,0.8650741299159176,85.0,True,155.88635821084836,cycling
,0.0,,,,0.5308382066276803,57.0,True,136.16,running
,0.0,,,,0.5180299167661435,93.0,False,120.44195564812836,cycling
,0.0,,,,0.1593811960826778,66.0,True,47.33621523655531,cycling
,10.0,,,,2.250583565113496,74.0,True,472.9826420442524,cycling
,0.0,,,,0.1322687924057294,115.0,False,68.29699095869837,cycling
,10.0,,,,3.8326465201465196,78.0,False,334.82,running
,0.0,,,,0.3163314906350111,81.0,True,54.3204435718441,cycling
,2.82,,,,0.632157394843962,66.0,False,139.77,running
,8.46,,,,1.1929662999958115,72.0,True,243.93774902314354,cycling
,9.65,,,,1.4516426881876412,71.0,True,218.50125742600378,cycling
,0.0,,,,0.43312764537631154,64.0,False,92.8625671686812,cycling
,10.0,,,,2.6179904306220094,55.0,True,136.79,running
,5.6,,,,0.8702503946300323,63.0,False,137.06443715423006,cycling
,6.84,,,,0.962910447761194,80.0,False,258.06,running
,8.19,,,,1.1078544625531785,66.0,True,155.01099640044075,cycling
,2.82,,,,0.6321635067903724,111.0,False,235.07,running
,9.26,,,,1.3959859154929577,50.0,True,198.23,running
,0.0,,,,0.18900988743504807,93.0,False,58.886030430389226,cycling
,3.43,,,,0.6931519338719422,63.0,True,92.57737228793658,cycling
,10.0,,,,1.7334730040819653,98.0,False,569.0991872401092,cycling
,8.62,,,,1.2431993914265667,57.0,False,237.38892379290292,cycling
,10.0,,,,2.884096777884339,116.0,False,374.70185338273336,cycling
,10.0,,,,3.686224489795918,105.0,False,433.5,running
,4.83,,,,0.8122556109057796,49.0,True,151.64,running
,10.0,,,,1.585811320754717,106.0,False,420.24,running
,6.84,,,,0.962911470047025,73.0,False,235.48,running
,10.0,,,,3.0149327004350606,74.0,True,472.9826420442524,cycling
,8.78,,,,1.2903434343434343,99.0,False,319.36,running
,8.28,,,,1.1358568075117372,60.0,True,193.55,running
,0.0,,,,0.28680420408282986,83.0,False,26.661318811539864,cycling
,0.0,,,,0.3078495011208581,100.0,False,103.12958287548747,cycling
,3.22,,,,0.672287340603613,98.0,False,295.8198756124018,cycling
,10.0,,,,3.2829025301527186,79.0,False,648.3732497051619,cycling
,10.0,,,,2.4018745493871667,73.0,True,166.57,running
,3.25,,,,0.6747797590736699,71.0,False,241.94228261586437,cycling
,2.58,,,,0.6082951065202873,67.0,True,86.40223693014163,cycling
,10.0,,,,2.2291729323308274,70.0,True,148.24,running
,0.0,,,,0.08255804312091243,65.0,False,24.094564884838295,cycling
,5.68,,,,0.8757578256193205,91.0,False,402.4545087633587,cycling
,5.21,,,,0.8411021685669574,63.0,True,150.49,running
,10.0,,,,1.5857777777777777,63.0,False,249.76,running
,8.43,,,,1.1834503950834063,68.0,False,269.59,running
,10.0,,,,2.2511868746980968,74.0,True,158.25843729127618,cycling
,8.75,,,,1.2813825608798113,57.0,False,244.68,running
,8.59,,,,1.2324032013843824,69.0,False,284.87,running
,10.0,,,,1.5858252427184467,103.0,False,408.35,running
,8.93,,,,1.3382134914751669,76.0,True,288.84,running
,0.0,,,,0.4523856209150327,68.0,True,138.43,running
,10.0,,,,2.386005006774166,46.0,True,232.6832082606167,cycling
,8.61,,,,1.2378461538461538,117.0,False,362.07,running
,4.71,,,,0.8034310514248282,86.0,True,196.23,running
,5.29,,,,0.8464329334003879,62.0,False,235.63,running
,10.0,,,,2.024822146613053,61.0,True,261.85,running
,7.79,,,,1.0342068965517242,116.0,False,299.92,running
,0.0,,,,0.4706093189964158,62.0,True,131.3,running
,3.68,,,,0.7184374863531159,102.0,False,329.03,running
,10.0,,,,1.9639497956013199,48.0,True,267.7256361363719,cycling
,5.5,,,,0.8624601005429888,96.0,False,418.12065674324094,cycling
,2.06,,,,0.5558598653429191,46.0,True,97.42,running
,10.0,,,,1.7993176785459715,82.0,False,662.4727828870558,cycling
,3.96,,,,0.746,60.0,True,201.42,running
,3.27,,,,0.6768688558851096,119.0,False,269.833769398599,cycling
,6.24,,,,0.9176340060221251,83.0,True,161.46687969965313,cycling
,10.0,,,,1.6454131424853613,87.0,True,303.48,running
,5.77,,,,0.8829590158816061,107.0,False,424.2,running
,8.25,,,,1.1267792121813969,57.0,True,136.16,running
,6.17,,,,0.912705882352941,119.0,False,271.53,running
,0.0,,,,0.14202620858116768,91.0,False,58.03048856417931,cycling
,10.0,,,,2.250583565113496,74.0,True,472.9826420442524,cycling
,3.63,,,,0.7130408563244383,99.0,False,236.48,running
,2.48,,,,0.597772828507795,60.0,False,161.04,running
,10.0,,,,1.7579396471196198,93.0,False,408.7209679553116,cycling
,2.75,,,,0.625328011919032,94.0,False,196.9157909533032,cycling
,4.83,,,,0.8122350090854027,52.0,True,160.92,running
,10.0,,,,4.22768815812523,65.0,True,582.5754281896567,cycling
,7.3,,,,0.997511086976197,58.0,True,220.43,running
,10.0,,,,2.2506386176627773,72.0,True,343.53747860004637,cycling
,2.77,,,,0.6269685039370079,64.0,True,152.88,running
,10.0,,,,1.8384793674596929,78.0,False,358.5034766546401,cycling
,0.0,,,,0.3307343189387612,51.0,True,47.903558755090174,cycling
,5.41,,,,0.8560467230128336,54.0,True,208.01935369211856,cycling
,8.54,,,,1.2159539283243477,96.0,False,291.82894279784347,cycling
,3.81,,,,0.7312817231984726,63.0,False,154.33700768103768,cycling
,5.73,,,,0.8799047619047619,84.0,False,184.78,running
,10.0,,,,2.337296611500606,69.0,True,458.0166439896587,cycling
,5.92,,,,0.8939189202818322,80.0,True,151.60864887979875,cycling
,10.0,,,,1.870058400718778,84.0,True,333.02,running
,10.0,,,,1.5114747307373653,85.0,True,364.87,running
,0.0,,,,0.3966639593824583,59.0,True,49.61472803955788,cycling
,6.87,,,,0.9652291507977365,52.0,True,191.23119935604757,cycling
,0.0,,,,0.42640468266158055,104.0,False,199.11393061565164,cycling
,8.08,,,,1.0735862068965516,116.0,False,311.34,running
,10.0,,,,2.8226150199860034,86.0,False,271.87427872505185,cycling
,10.0,,,,2.459520714979579,63.0,True,440.0574463241462,cycling
,4.9,,,,0.8175224499194106,86.0,False,355.05,running
,0.0,,,,0.4523809523809524,77.0,True,156.75,running
,10.0,,,,2.8192107832874016,118.0,False,831.6671810697835,cycling
,0.0,,,,0.11212437798255019,105.0,False,59.45395142524724,cycling
,0.0,,,,0.16991472995979628,57.0,False,43.486276838610664,cycling
,5.26,,,,0.844537037037037,48.0,True,182.42,running
,0.0,,,,0.3743752689217338,77.0,False,96.57010061836124,cycling
,0.0,,,,0.2825162333608182,51.0,True,40.91965123998091,cycling
,10.0,,,,2.0386570255121,63.0,False,321.0884815181558,cycling
,6.36,,,,0.9272146272632894,70.0,False,217.43183009324136,cycling
,5.21,,,,0.8410900183710962,69.0,True,164.82,running
,0.0,,,,0.39185971025420946,94.0,False,165.38830930989164,cycling
,10.0,,,,1.6476804620191563,119.0,False,490.184937450699,cycling
,0.0,,,,0.10998801636548873,112.0,False,30.796644582336842,cycling
,3.36,,,,0.686423876753336,97.0,False,166.457790112684,cycling
,8.61,,,,1.2378630136986302,73.0,False,225.91,running
,8.82,,,,1.3050528568728377,84.0,True,232.40381275191496,cycling
,0.0,,,,0.3161409980409498,104.0,False,110.14352371746692,cycling
,5.68,,,,0.8757222824124233,78.0,True,193.99,running
,0.0,,,,0.37179773145417255,53.0,True,41.77519310619083,cycling
,10.0,,,,2.285158574779318,72.0,True,467.26922537087495,cycling
,10.0,,,,1.5600251723505132,60.0,False,420.2707814312284,cycling
,10.0,,,,1.520185185185185,108.0,False,410.45,running
,6.21,,,,0.9155647996830585,53.0,True,184.88,running
,3.68,,,,0.7184500463172832,113.0,False,364.52,running
,0.0,,,,0.2556497495871029,87.0,False,55.603820535194885,cycling
,5.28,,,,0.8459549593460564,66.0,False,139.5825682920993,cycling
,3.92,,,,0.7424105885666009,106.0,False,263.63,running
,10.0,,,,1.691962798424911,63.0,True,225.9785513576311,cycling
,10.0,,,,1.9481419105666635,69.0,False,336.05447957274947,cycling
,10.0,,,,1.870068610634648,55.0,True,218.05,running
,10.0,,,,2.2061573040200604,76.0,True,355.45606482371215,cycling
,8.75,,,,1.282065330938741,101.0,False,433.7868047231231,cycling
,10.0,,,,2.3027122436477847,91.0,False,523.8670354298711,cycling
,0.0,,,,0.3966639593824583,59.0,True,49.61472803955788,cycling
,9.26,,,,1.395947111238862,49.0,True,194.26,running
,0.0,,,,0.1340557619184728,77.0,False,25.80573416930601,cycling
,3.18,,,,0.6681982966413904,108.0,False,364.43535098821434,cycling
,5.64,,,,0.8727875613189425,108.0,False,315.7745396851934,cycling
,8.27,,,,1.1344640434192672,88.0,False,334.44,running
,0.0,,,,0.5136901636612524,69.0,True,159.50079581681888,cycling
,8.59,,,,1.2324016282225236,110.0,False,454.14,running
,10.0,,,,2.02479291302347,82.0,True,351.99,running
,3.92,,,,0.7424145097298317,79.0,False,196.48,running
,0.0,,,,0.150917908092412,76.0,True,51.61392456760491,cycling
,6.26,,,,0.919500378848759,97.0,False,400.47,running
,10.0,,,,1.7926739386792452,64.0,True,243.23,running
,10.0,,,,1.5719215241382491,63.0,True,209.94583876390456,cycling
,0.0,,,,0.22883898582809742,86.0,True,55.89163389865451,cycling
,4.29,,,,0.7717981520966596,105.0,False,271.48,running
,3.12,,,,0.6619601762952666,78.0,False,172.9701940659532,cycling
,7.36,,,,1.0021125143513203,65.0,False,218.21,running
,10.0,,,,2.15532125707708,105.0,False,565.7718299827335,cycling
,0.0,,,,0.16861467491336846,69.0,True,24.664954646327537,cycling
,0.0,,,,0.5135960089672662,60.0,True,87.51675992802215,cycling
,9.71,,,,1.4596744358120606,51.0,True,157.82,running
,5.75,,,,0.8811134523677498,71.0,True,238.35,running
,3.67,,,,0.7168243838028168,64.0,True,130.29,running
,4.71,,,,0.803420523138833,70.0,True,159.72,running
,8.4,,,,1.1731477220432582,82.0,True,203.94,running
,3.12,,,,0.6619138773052567,57.0,True,79.98567293356723,cycling
,10.0,,,,1.5202051282051283,117.0,False,444.66,running
,0.0,,,,0.5070531400966184,69.0,True,157.44,running
,10.0,,,,1.5857904761904762,105.0,False,416.27,running
,8.08,,,,1.0735670103092783,97.0,False,260.34,running
,0.0,,,,0.4031117397454031,56.0,False,114.0,running
,10.0,,,,1.5215949292452828,64.0,True,206.45,running
,0.0,,,,0.4924992499249925,66.0,False,164.15,running
,0.0,,,,0.31858417008531476,102.0,False,108.86021091815205,cycling
,0.0,,,,0.4297440757154984,75.0,True,91.53548812740115,cycling
,5.15,,,,0.8364197836873273,69.0,False,144.28241268606394,cycling
,5.74,,,,0.880408945566322,84.0,False,373.4694747092338,cycling
,5.52,,,,0.8639311101780865,61.0,False,131.74949430215818,cycling
,2.08,,,,0.5584823814856729,47.0,True,74.54622828070761,cycling
,10.0,,,,1.6514035087719297,114.0,False,470.65,running
,0.0,,,,0.33394125150703685,91.0,False,101.80199052192019,cycling
,4.63,,,,0.797578596857188,59.0,True,133.64226968939042,cycling
,7.84,,,,1.037650085763293,55.0,True,120.99,running
,8.08,,,,1.0735873015873016,63.0,False,169.09,running
,7.01,,,,0.9760367995284892,72.0,True,148.9822570800286,cycling
,0.0,,,,0.138690500373624,59.0,True,23.238980242604438,cycling
,7.96,,,,1.0466250589136465,74.0,True,348.5261446182443,cycling
,7.32,,,,0.9989517819706498,81.0,True,171.54,running
,10.0,,,,2.4391853793614002,81.0,False,493.9350393206836,cycling
,10.0,,,,2.2055063901709624,116.0,False,639.5968531495791,cycling
,4.86,,,,0.8143076923076923,78.0,False,158.79,running
,10.0,,,,1.5834665813879116,59.0,True,198.06,running
,7.79,,,,1.0342173913043478,92.0,False,237.87,running
,10.0,,,,1.5835183129855717,68.0,True,228.28,running
,10.0,,,,5.118744180847263,102.0,False,584.7653352199914,cycling
,3.04,,,,0.6540610660038542,83.0,True,154.1752744784285,cycling
,2.4,,,,0.5898020242809863,58.0,False,85.52129352074301,cycling
,10.0,,,,3.0284440295819484,74.0,True,475.10229936081606,cycling
,3.92,,,,0.7424037706205815,95.0,False,236.27,running
,10.0,,,,1.5545332482080412,73.0,True,240.57956549267647,cycling
,0.0,,,,0.5281929126065535,91.0,False,161.01960940810787,cycling
,0.0,,,,0.2381376141248891,114.0,False,67.86922002559339,cycling
,8.58,,,,1.2284181194307726,75.0,True,351.02047762734327,cycling
,10.0,,,,3.8326530612244896,70.0,False,300.48,running
,8.25,,,,1.128236786471186,104.0,False,131.41702088816376,cycling
,10.0,,,,1.5180189432577953,82.0,True,263.8924130959351,cycling
,0.0,,,,0.21322002159689857,111.0,False,106.26672656367828,cycling
,8.78,,,,1.290304347826087,92.0,False,296.77,running
,10.0,,,,2.0247872733999257,51.0,True,218.92,running
,10.0,,,,1.5215861848417012,59.0,True,190.32,running
,8.92,,,,1.3356272584780806,60.0,True,305.32439128808915,cycling
,7.84,,,,1.037637578616352,48.0,True,105.59,running
,3.92,,,,0.7424115378165352,89.0,False,221.35,running
,8.5,,,,1.2049333874075892,60.0,True,153.26752687824535,cycling
,0.0,,,,0.48818927001280615,75.0,False,91.53548812740115,cycling
,5.5,,,,0.8623666598560707,119.0,False,460.7711300276972,cycling
,10.0,,,,2.1428340080971657,65.0,True,132.32,running
,6.14,,,,0.9103873239436621,60.0,True,155.13,running
,10.0,,,,4.173157894736843,60.0,True,237.87,running
,0.0,,,,0.26140636723189636,70.0,True,51.96758580570099,cycling
,5.77,,,,0.8829535720404317,65.0,False,257.69,running
,8.08,,,,1.0763140161725067,56.0,True,127.78,running
,4.71,,,,0.803420523138833,70.0,True,159.72,running
,0.0,,,,0.45321474684796387,88.0,False,99.70724430655206,cycling
,0.0,,,,0.23855662263612698,119.0,False,31.794826664943006,cycling
,2.55,,,,0.6050400339874267,71.0,False,143.90877208390944,cycling
,7.3,,,,0.9974928507070944,67.0,True,254.63,running
,2.82,,,,0.6321500605082695,74.0,False,156.71,running
,10.0,,,,2.161205525294633,81.0,True,371.1222128035944,cycling
,8.08,,,,1.0735555555555556,90.0,False,241.55,running
,8.08,,,,1.0735384615384616,65.0,False,174.45,running
,10.0,,,,2.142800397219464,53.0,True,107.89,running
,0.0,,,,0.5307731276922482,84.0,False,111.46235681537212,cycling
,5.21,,,,0.8410660038663351,51.0,True,121.82,running
,9.71,,,,1.4597242380261246,52.0,True,160.92,running
,8.7,,,,1.265996718621821,46.0,True,123.46,running
,4.4,,,,0.779928849552416,76.0,False,148.18648141495905,cycling
,10.0,,,,1.6453739486246872,83.0,True,289.52,running
,10.0,,,,3.8543621072115855,55.0,True,201.39042010180535,cycling
,10.0,,,,4.123595768666834,79.0,False,364.8557536116415,cycling
,4.68,,,,0.8011555127587867,62.0,False,166.4,running
,0.0,,,,0.23265437206387268,82.0,True,54.18055016623467,cycling
,10.0,,,,1.86160911173913,67.0,False,311.81952621630427,cycling
,5.53,,,,0.8648574387881384,78.0,False,225.98724875534057,cycling
,7.36,,,,1.001674672280959,53.0,True,150.77207167172995,cycling
,10.0,,,,4.173205741626795,88.0,True,348.88,running
,3.31,,,,0.6811214199273902,74.0,False,168.85,running
,10.0,,,,1.8960647211460016,73.0,False,346.03181160914534,cycling
,3.92,,,,0.7424225028702639,104.0,False,258.66,running
,10.0,,,,1.583500602167804,47.0,True,157.78,running
,0.0,,,,0.12367147619673585,89.0,False,27.516903453773725,cycling
,2.79,,,,0.6291346795531857,69.0,False,48.61952803587019,cycling
,0.0,,,,0.05850297637389445,97.0,False,28.657682976752195,cycling
,6.21,,,,0.9155656390408826,59.0,True,205.81,running
,8.55,,,,1.219575471698113,80.0,True,206.84,running
,0.0,,,,0.45394361483035517,76.0,True,155.24871627198146,cycling
,0.0,,,,0.3177779800772567,111.0,False,178.13044673230624,cycling
,9.2,,,,1.3878938630213502,51.0,True,150.0590844698684,cycling
,7.79,,,,1.0342153846153845,65.0,False,168.06,running
,0.0,,,,0.38854023041118313,91.0,False,118.44648924084919,cycling
,10.0,,,,2.220632530120482,83.0,False,206.43,running
,3.63,,,,0.7130303538487338,89.0,False,212.59,running
,0.0,,,,0.24671498688404273,76.0,True,53.25096276905178,cycling
,3.56,,,,0.7061300499422996,110.0,False,260.2089234037374,cycling
,8.14,,,,1.0930280602540317,55.0,False,201.39042010180535,cycling
,3.96,,,,0.7459887005649718,59.0,True,198.06,running
,9.42,,,,1.4193150706838125,75.0,True,479.0188363557867,cycling
,0.0,,,,0.5061438124481388,72.0,True,163.99059523319696,cycling
,3.63,,,,0.7130270975220983,103.0,False,246.03,running
,2.27,,,,0.5767551835540796,99.0,False,191.28085662571053,cycling
,10.0,,,,1.5887421133555106,84.0,False,333.6358438046572,cycling
,8.6,,,,1.2372240058228763,116.0,False,480.78524866276973,cycling
,5.73,,,,0.8799012345679013,81.0,False,178.18,running
,6.0,,,,0.8999992613846542,85.0,True,162.1798669015147,cycling
,0.0,,,,0.4075156325001968,60.0,False,81.91064213253955,cycling
,3.0,,,,0.6497360547879926,59.0,True,81.26898573288211,cycling
,0.0,,,,0.33627137545522573,67.0,True,47.76398616966027,cycling
,2.48,,,,0.597743132887899,75.0,False,201.29,running
,8.59,,,,1.2323980099502487,75.0,False,309.64,running
,10.0,,,,1.583523096942095,58.0,True,194.71,running
,8.17,,,,1.1041151396227749,69.0,True,216.36240276047894,cycling
,10.0,,,,1.5114975567691866,49.0,True,210.34,running
,10.0,,,,1.5206538014961213,79.0,True,254.67909867457044,cycling
,0.0,,,,0.24287025497500825,52.0,True,48.117454915648636,cycling
,9.67,,,,1.4537840039044385,47.0,True,194.05108884116444,cycling
,10.0,,,,1.521619496855346,84.0,True,270.97,running
,8.1,,,,1.0803465238140357,50.0,True,114.51673152428778,cycling
,10.0,,,,1.5216255442670537,65.0,True,209.68,running
,0.0,,,,0.4355919070167886,115.0,False,252.97,running
,9.67,,,,1.4536836403033586,52.0,True,214.68,running
,10.0,,,,2.0247841381515825,59.0,True,253.26,running
,8.62,,,,1.2406842849413127,58.0,True,152.55453967638383,cycling
,10.0,,,,3.231574550668565,82.0,False,662.4727828870558,cycling
,4.82,,,,0.8116608870148005,53.0,True,193.5811215530299,cycling
,8.61,,,,1.2378461538461538,117.0,False,362.07,running
,10.0,,,,2.1808940434056674,77.0,True,356.00914364554114,cycling
,10.0,,,,1.6435263109593967,79.0,True,494.68498433566884,cycling
,6.14,,,,0.9103898754847929,69.0,True,178.4,running
,5.85,,,,0.88881054757401,110.0,False,327.5266867810227,cycling
,8.94,,,,1.3428266666666666,75.0,False,251.78,running
,0.0,,,,0.5070748299319728,49.0,True,111.81,running
,3.96,,,,0.7456572769953053,60.0,True,127.06,running
,0.0,,,,0.4356014324836739,94.0,False,206.78,running
,10.0,,,,2.6179880079946702,79.0,True,196.48,running
,3.92,,,,0.7424115378165352,89.0,False,221.35,running
,10.0,,,,2.763073979591836,84.0,False,259.95,running
,10.0,,,,7.834492665067628,68.0,False,596.6749613715507,cycling
,0.0,,,,0.37818109087830565,76.0,False,96.28490573761661,cycling
,3.12,,,,0.6623604278043076,61.0,False,135.35335342181025,cycling
,6.41,,,,0.9307542328059587,89.0,True,175.6147086458283,cycling
,9.55,,,,1.4376790264536659,49.0,True,149.34609726800682,cycling
,10.0,,,,1.6514230769230769,104.0,False,429.37,running
,6.14,,,,0.9104201480066842,59.0,True,152.55,running
,2.22,,,,0.5719230796411281,64.0,False,91.5076927425805,cycling
,8.93,,,,1.3381748826291078,48.0,True,182.42,running
,9.93,,,,1.490316534713546,68.0,False,455.02344437873995,cycling
,7.26,,,,0.994857142857143,56.0,False,139.28,running
,10.0,,,,1.8700761337305527,57.0,True,225.98,running
,0.0,,,,0.4684247947561133,82.0,False,96.02708292500323,cycling
,0.0,,,,0.42777387852778787,65.0,False,93.14776204942581,cycling
,0.0,,,,0.28515812638603144,67.0,False,47.76398616966027,cycling
,6.72,,,,0.9539117199391173,73.0,True,313.36,running
,10.0,,,,1.7170181818181818,110.0,False,472.18,running
,4.86,,,,0.8142933333333334,75.0,False,152.68,running
,10.0,,,,1.797733473362828,52.0,True,198.18213810351816,cycling
,8.94,,,,1.3427924528301887,106.0,False,355.84,running
,0.0,,,,0.42294251883747225,56.0,False,79.3440165339098,cycling
,8.55,,,,1.2208689412779465,76.0,True,353.51481063644223,cycling
,9.26,,,,1.3959606696784481,53.0,True,210.12,running
,10.0,,,,1.9434719297405925,68.0,False,330.3902280559007,cycling
,8.7,,,,1.2659814136862853,67.0,True,179.82,running
,10.0,,,,2.7447563928770062,89.0,True,517.8806362080336,cycling
,8.73,,,,1.2756349805261595,84.0,False,267.8833459104935,cycling
,10.0,,,,1.7926886792452832,80.0,True,304.04,running
,10.0,,,,2.064991259287697,113.0,False,261.34529377545095,cycling
,10.0,,,,1.7321923099395666,98.0,False,424.38711593519383,cycling
,6.63,,,,0.9471261220657547,82.0,True,164.6484050599108,cycling
,10.0,,,,1.8336052624140213,53.0,True,206.02388728483945,cycling
,6.6,,,,0.9450452716297788,56.0,True,150.3,running
,10.0,,,,1.7226702338992645,70.0,True,459.4361513809339,cycling
,6.24,,,,0.9183105458635823,78.0,False,361.72252401566504,cycling
,10.0,,,,4.000429645542428,49.0,True,186.22,running
,0.0,,,,0.3648681869231437,119.0,False,108.54828560963526,cycling
,0.0,,,,0.14583900494898094,89.0,True,27.516903453773725,cycling
,9.25,,,,1.3953103448275863,87.0,False,303.48,running
,7.26,,,,0.9948256880733944,109.0,False,271.09,running
,10.0,,,,1.704070944540109,62.0,True,223.9830849503519,cycling
